dataset,budget,budget_pct,split_seed,evidence_source,source_label,progress_fraction,normalized_gap
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.464014
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.362378
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.302121
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.260419
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.226644
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.197559
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.171464
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.148202
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.127093
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.109118
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.092313
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.076472
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.061474
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.047580
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.034029
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.021097
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.008987
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.002779
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.000636
PeMS7_228,0.3,30,28,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.463323
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.364553
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.301329
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.260071
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.225160
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.194827
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.168314
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.145658
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.124767
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.106645
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.090068
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.074357
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.060315
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.046658
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.033221
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.020373
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.008503
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.003614
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.000999
PeMS7_228,0.3,30,29,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.467514
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.364853
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.302433
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.258773
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.226929
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.198882
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.173411
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.151278
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.129475
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.110655
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.093885
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.078420
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.063187
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.048677
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.034527
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.020505
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.007453
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.003128
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.001285
PeMS7_228,0.3,30,30,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.469642
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.360547
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.297707
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.258549
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.226409
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.199495
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.175800
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.153454
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.132519
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.113477
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.095713
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.079706
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.064748
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.050416
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.036345
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.023068
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.010961
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.004165
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.001505
PeMS7_228,0.3,30,31,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.493050
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.377742
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.314298
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.267139
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.232982
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.203815
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.177345
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.152627
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.130857
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.112313
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.095264
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.079068
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.063482
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.048552
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.034477
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.021155
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.008320
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.003435
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.000858
PeMS7_228,0.3,30,32,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.466041
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.363750
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.296013
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.254223
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.220067
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.191503
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.165574
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.142354
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.122003
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.104179
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.088199
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.073300
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.059751
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.046479
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.033221
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.020734
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.008884
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.002789
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.000497
PeMS7_228,0.3,30,33,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.00,1.000000
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.05,0.469425
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.10,0.370453
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.15,0.303708
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.20,0.261373
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.25,0.225634
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.30,0.197263
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.35,0.171898
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.40,0.149161
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.45,0.129650
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.50,0.111270
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.55,0.094072
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.60,0.078094
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.65,0.062961
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.70,0.048011
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.75,0.033923
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.80,0.021251
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.85,0.009337
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.90,0.003120
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,0.95,0.000576
PeMS7_228,0.3,30,34,stage16_replaceable:pems7_228_20_30_fullsearch,Stage16 calibrated rerun,1.00,0.000000
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.05,0.561640
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.10,0.420474
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.15,0.344755
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.20,0.292635
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.25,0.255861
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.30,0.224841
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.35,0.194718
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.40,0.167761
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.45,0.144878
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.50,0.124898
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.55,0.107344
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.60,0.092277
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.65,0.077558
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.70,0.062887
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.75,0.050596
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.80,0.037772
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.85,0.027186
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.90,0.017454
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,0.95,0.008327
Seattle,0.1,10,25,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.05,0.561632
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.10,0.424999
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.15,0.347679
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.20,0.293135
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.25,0.250232
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.30,0.214377
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.35,0.184844
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.40,0.158227
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.45,0.135588
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.50,0.114123
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.55,0.096868
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.60,0.077499
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.65,0.059999
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.70,0.045547
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.75,0.033397
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.80,0.021579
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.85,0.010785
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.90,0.002446
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,0.95,0.000333
Seattle,0.1,10,26,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.05,0.555341
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.10,0.418914
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.15,0.333588
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.20,0.274884
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.25,0.230401
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.30,0.198230
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.35,0.170503
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.40,0.147142
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.45,0.126456
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.50,0.109590
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.55,0.093278
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.60,0.074560
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.65,0.056857
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.70,0.042029
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.75,0.028161
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.80,0.015427
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.85,0.005547
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.90,0.003169
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,0.95,0.000959
Seattle,0.1,10,27,stage15_main,Stage15 main evidence,1.00,0.000000
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.00,1.000000
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.05,0.537793
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.10,0.412645
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.15,0.340795
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.20,0.287587
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.25,0.241465
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.30,0.199348
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.35,0.166341
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.40,0.138177
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.45,0.114738
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.50,0.095755
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.55,0.078688
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.60,0.063806
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.65,0.050568
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.70,0.037879
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.75,0.027079
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.80,0.017797
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.85,0.011525
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.90,0.003591
Seattle,0.1,10,28,stage15_main,Stage15 main evidence,0.95,0.002128
