method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet,run_dir
gsp,3.47337868526127,6.097595025677951,0.0932814857432617,PeMS7_228,0.1,23,205,random,64,23,2026,,19.216100688409934,161.66051385510517,661.2163080658412,seed_23
gls_map,3.3618210953688696,5.852337543244737,0.0862109179621427,PeMS7_228,0.1,23,205,random,64,23,2026,,365.7490956483233,1485.9498679324304,108.88623464684262,seed_23
historical_tod_mean,3.478119918699188,6.191112084012497,0.0953636489205598,PeMS7_228,0.1,23,205,random,65,23,2026,,,,,seed_23
neighbor_average,8.241120426829267,12.448495070432964,0.212930920006537,PeMS7_228,0.1,23,205,random,65,23,2026,,,,,seed_23
gsp,3.479093042063517,6.14383794666996,0.0930690243578008,PeMS7_228,0.1,23,205,random,65,23,2026,,19.21556068200349,157.85288921569247,661.2063529914705,seed_23
gls_map,3.421634001553272,5.994221132663384,0.0887368924750672,PeMS7_228,0.1,23,205,random,65,23,2026,,378.44608375610926,1730.9853447046742,106.23918985120586,seed_23
historical_tod_mean,3.4269042174796747,6.057204389405411,0.092352639371989,PeMS7_228,0.1,23,205,random,66,23,2026,,,,,seed_23
neighbor_average,8.230174740289067,12.633185243680996,0.2028548748604454,PeMS7_228,0.1,23,205,random,66,23,2026,,,,,seed_23
gsp,3.4836764181006754,6.008024736807445,0.0894415552641108,PeMS7_228,0.1,23,205,random,66,23,2026,,19.21905816097268,159.09694931645754,661.3447006849319,seed_23
gls_map,3.4064676322756706,5.722935893680898,0.0825426783832383,PeMS7_228,0.1,23,205,random,66,23,2026,,373.6974911989998,1644.2099124660297,107.6875361502274,seed_23
historical_tod_mean,3.468401253387534,6.156376668828434,0.0953814501439233,PeMS7_228,0.1,23,205,random,67,23,2026,,,,,seed_23
neighbor_average,8.957095754290874,13.7696132146258,0.2349071940209955,PeMS7_228,0.1,23,205,random,67,23,2026,,,,,seed_23
gsp,3.54411264482448,6.1296742525976695,0.0932110472307739,PeMS7_228,0.1,23,205,random,67,23,2026,,19.22069760050093,159.99854035233858,661.2487233070156,seed_23
gls_map,3.533211304224256,6.1016019468211375,0.0907203362077167,PeMS7_228,0.1,23,205,random,67,23,2026,,381.6516874373284,1923.257374411871,107.48048404554685,seed_23
historical_tod_mean,3.474391471883469,6.177252895839351,0.0965068300652322,PeMS7_228,0.1,23,205,random,68,23,2026,,,,,seed_23
neighbor_average,8.02252907633243,12.036865704994606,0.2206990037071814,PeMS7_228,0.1,23,205,random,68,23,2026,,,,,seed_23
gsp,3.5253229773036474,6.16134210806124,0.0961428716398871,PeMS7_228,0.1,23,205,random,68,23,2026,,19.21661323019351,157.1844735577605,661.2541390651922,seed_23
gls_map,3.5326051065053634,6.080201849522528,0.0933379143908583,PeMS7_228,0.1,23,205,random,68,23,2026,,395.9257512724353,2296.8879870621813,107.08306114075312,seed_23
