method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
gls_map,1.0939047770027903,1.9522114651706968,0.0159944475515899,PeMS7_228,0.1,23,205,swap_from_greedy_a_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,329.8247161606324,1211.4826509730588,113.57778887220908
historical_tod_mean,1.0797073170731708,1.9754323855186973,0.0157235384969702,PeMS7_228,0.1,23,205,swap_from_scenario_average,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.535121951219511,3.190284200370365,0.0373306951917245,PeMS7_228,0.1,23,205,swap_from_scenario_average,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.089050415508379,1.9450392604604043,0.0159136888572731,PeMS7_228,0.1,23,205,swap_from_scenario_average,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.2155606093471,161.79314066868224,661.2375473709106
gls_map,1.0824502763145758,1.9532778274582765,0.0158099143259487,PeMS7_228,0.1,23,205,swap_from_scenario_average,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,332.43950587199845,1246.5377530645692,113.9523406046789
historical_tod_mean,1.075158536585366,1.968040632946084,0.0156452103292193,PeMS7_228,0.1,23,205,swap_from_scenario_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
neighbor_average,2.6346341463414618,3.3136680075041665,0.0390464065315481,PeMS7_228,0.1,23,205,swap_from_scenario_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
gsp,1.0747736642730294,1.9519459126387777,0.0156618491231957,PeMS7_228,0.1,23,205,swap_from_scenario_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,19.21569290312807,161.85485165117166,661.2575040913533
gls_map,1.1935002240792223,2.037880619741602,0.0174193416107563,PeMS7_228,0.1,23,205,swap_from_scenario_cvar,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,330.34921402214104,1271.519443946355,114.11503119734184
historical_tod_mean,1.0839024390243903,1.9762608972871816,0.0157881718564828,PeMS7_228,0.1,23,205,swap_from_best_random_trace,0,25,2051,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,23,23,0,,,
